,cata_x,cata_y,cata_z,cata_data_source,cata_xx,cata_yy,loupe_x,loupe_y,loupe_z,loupe_C,offset_xy
2026-01-27 01:43:36+00:00,493690.452,6278017.498,80.142,original_xyz,493690.45200003136,6278017.4978969,,,,,
2026-01-27 01:43:37+00:00,493689.656,6278017.37,80.147,original_xyz,493689.65600003157,6278017.369896902,,,,,
2026-01-27 01:43:38+00:00,493688.86,6278017.235,80.09,original_xyz,493688.86000003107,6278017.2348969,,,,,
2026-01-27 01:43:39+00:00,493688.11,6278017.145,80.069,original_xyz,493688.1100000311,6278017.1448969,,,,,
2026-01-27 01:43:40+00:00,493687.368,6278016.837,80.016,original_xyz,493687.36800003285,6278016.8368969,,,,,
2026-01-27 01:43:41+00:00,493686.52,6278016.582,79.99,original_xyz,493686.5200000313,6278016.581896901,,,,,
2026-01-27 01:43:42+00:00,493685.665,6278016.451,79.913,original_xyz,493685.6650000325,6278016.450896901,,,,,
2026-01-27 01:43:43+00:00,493684.848,6278016.25,79.904,original_xyz,493684.8480000309,6278016.249896901,,,,,
2026-01-27 01:43:44+00:00,493684.046,6278015.95,79.881,original_xyz,493684.04600003257,6278015.9498969,,,,,
2026-01-27 01:43:45+00:00,493683.164,6278015.798,79.801,original_xyz,493683.1640000314,6278015.797896901,,,,,
2026-01-27 01:43:46+00:00,493682.412,6278015.636,79.811,original_xyz,493682.4120000318,6278015.635896901,,,,,
2026-01-27 01:43:47+00:00,493681.538,6278015.432,79.746,original_xyz,493681.53800003097,6278015.431896901,,,,,
2026-01-27 01:43:48+00:00,493680.664,6278015.2,79.753,original_xyz,493680.6640000325,6278015.1998969,,,,,
2026-01-27 01:43:49+00:00,493679.8,6278015.11,79.689,original_xyz,493679.80000003177,6278015.109896901,,,,,
2026-01-27 01:43:50+00:00,493678.913,6278014.928,79.689,original_xyz,493678.9130000317,6278014.9278969,,,,,
2026-01-27 01:43:51+00:00,493678.119,6278014.678,79.658,original_xyz,493678.11900003266,6278014.6778969,,,,,
2026-01-27 01:43:52+00:00,493677.276,6278014.46,79.609,original_xyz,493677.276000033,6278014.459896901,,,,,
2026-01-27 01:43:53+00:00,493676.39,6278014.278,79.597,original_xyz,493676.3900000314,6278014.2778969,,,,,
2026-01-27 01:43:54+00:00,493675.522,6278014.091,79.536,original_xyz,493675.52200003294,6278014.090896901,,,,,
2026-01-27 01:43:55+00:00,493674.661,6278013.839,79.535,original_xyz,493674.6610000315,6278013.838896899,,,,,
2026-01-27 01:43:56+00:00,493673.797,6278013.687,79.45,original_xyz,493673.79700003285,6278013.6868969,,,,,
2026-01-27 01:43:57+00:00,493672.919,6278013.501,79.453,original_xyz,493672.9190000324,6278013.500896901,,,,,
2026-01-27 01:43:58+00:00,493672.111,6278013.24,79.394,original_xyz,493672.11100003275,6278013.239896901,,,,,
2026-01-27 01:43:59+00:00,493671.275,6278012.955,79.399,original_xyz,493671.27500003076,6278012.954896901,,,,,
2026-01-27 01:44:00+00:00,493670.448,6278012.921,79.355,original_xyz,493670.4480000326,6278012.920896901,,,,,
2026-01-27 01:44:01+00:00,493669.721,6278012.773,79.329,original_xyz,493669.7210000318,6278012.772896901,,,,,
2026-01-27 01:44:02+00:00,493668.842,6278012.569,79.301,original_xyz,493668.8420000328,6278012.568896899,,,,,
2026-01-27 01:44:03+00:00,493667.975,6278012.402,79.265,original_xyz,493667.9750000316,6278012.4018969005,,,,,
2026-01-27 01:44:04+00:00,493667.102,6278012.289,79.228,original_xyz,493667.1020000315,6278012.288896901,,,,,
2026-01-27 01:44:05+00:00,493666.259,6278012.109,79.212,original_xyz,493666.25900003075,6278012.108896902,,,,,
2026-01-27 01:44:06+00:00,493665.473,6278011.749,79.205,original_xyz,493665.4730000324,6278011.748896899,,,,,
2026-01-27 01:44:07+00:00,493664.606,6278011.589,79.131,original_xyz,493664.6060000327,6278011.5888968995,,,,,
2026-01-27 01:44:08+00:00,493663.732,6278011.485,79.143,original_xyz,493663.73200003174,6278011.484896901,,,,,
2026-01-27 01:44:09+00:00,493662.975,6278011.215,79.081,original_xyz,493662.9750000325,6278011.214896901,,,,,
2026-01-27 01:44:10+00:00,493662.203,6278010.968,79.093,original_xyz,493662.20300003164,6278010.967896901,,,,,
2026-01-27 01:44:11+00:00,493661.37,6278010.855,79.013,original_xyz,493661.3700000325,6278010.854896901,,,,,
2026-01-27 01:44:12+00:00,493660.572,6278010.66,79.036,original_xyz,493660.57200003084,6278010.659896899,,,,,
2026-01-27 01:44:13+00:00,493659.877,6278010.409,78.981,original_xyz,493659.8770000313,6278010.408896901,,,,,
2026-01-27 01:44:14+00:00,493659.165,6278010.213,78.981,original_xyz,493659.1650000323,6278010.212896901,,,,,
2026-01-27 01:44:15+00:00,493658.398,6278010.124,78.92,original_xyz,493658.39800003136,6278010.123896899,,,,,
2026-01-27 01:44:16+00:00,493657.661,6278010.034,78.922,original_xyz,493657.6610000328,6278010.033896901,,,,,
2026-01-27 01:44:17+00:00,493656.947,6278009.806,78.874,original_xyz,493656.9470000318,6278009.805896899,,,,,
2026-01-27 01:44:18+00:00,493656.211,6278009.6,78.876,original_xyz,493656.2110000314,6278009.5998969,,,,,
2026-01-27 01:44:19+00:00,493655.386,6278009.572,78.812,original_xyz,493655.3860000311,6278009.571896901,,,,,
2026-01-27 01:44:20+00:00,493654.6,6278009.508,78.814,original_xyz,493654.6000000314,6278009.5078969,,,,,
2026-01-27 01:44:21+00:00,493653.84,6278009.359,78.765,original_xyz,493653.8400000316,6278009.3588969,,,,,
2026-01-27 01:44:22+00:00,493653.157,6278009.153,78.783,original_xyz,493653.1570000325,6278009.1528969,,,,,
2026-01-27 01:44:23+00:00,493652.437,6278009.199,78.735,original_xyz,493652.43700003106,6278009.1988969,,,,,
2026-01-27 01:44:24+00:00,493651.735,6278009.026,78.694,original_xyz,493651.7350000326,6278009.025896901,,,,,
2026-01-27 01:44:25+00:00,493651.067,6278008.808,78.712,original_xyz,493651.0670000315,6278008.807896902,,,,,
2026-01-27 01:44:26+00:00,493650.271,6278008.792,78.667,original_xyz,493650.27100003086,6278008.7918969,,,,,
2026-01-27 01:44:27+00:00,493649.48,6278008.652,78.636,original_xyz,493649.48000003194,6278008.651896899,,,,,
2026-01-27 01:44:28+00:00,493648.702,6278008.46,78.639,original_xyz,493648.70200003276,6278008.459896901,,,,,
2026-01-27 01:44:29+00:00,493647.907,6278008.402,78.59,original_xyz,493647.9070000324,6278008.401896901,,,,,
2026-01-27 01:44:30+00:00,493647.137,6278008.337,78.602,original_xyz,493647.13700003305,6278008.336896901,,,,,
2026-01-27 01:44:31+00:00,493646.402,6278008.073,78.56,original_xyz,493646.4020000319,6278008.072896901,,,,,
2026-01-27 01:44:32+00:00,493645.65,6278007.997,78.551,original_xyz,493645.6500000321,6278007.9968969,,,,,
2026-01-27 01:44:33+00:00,493644.879,6278008.079,78.516,original_xyz,493644.8790000324,6278008.0788969,,,,,
2026-01-27 01:44:34+00:00,493644.073,6278007.91,78.462,original_xyz,493644.07300003263,6278007.909896899,,,,,
2026-01-27 01:44:35+00:00,493643.327,6278007.724,78.483,original_xyz,493643.3270000328,6278007.723896899,,,,,
2026-01-27 01:44:36+00:00,493642.45,6278007.599,78.409,original_xyz,493642.4500000332,6278007.5988969,,,,,
2026-01-27 01:44:37+00:00,493641.656,6278007.416,78.403,original_xyz,493641.65600003203,6278007.4158969,,,,,
2026-01-27 01:44:38+00:00,493640.869,6278007.341,78.378,original_xyz,493640.869000033,6278007.340896901,,,,,
2026-01-27 01:44:39+00:00,493640.154,6278007.119,78.384,original_xyz,493640.15400003263,6278007.1188969,,,,,
2026-01-27 01:44:40+00:00,493639.414,6278006.977,78.358,original_xyz,493639.4140000315,6278006.976896902,,,,,
2026-01-27 01:44:41+00:00,493638.561,6278006.871,78.325,original_xyz,493638.5610000311,6278006.8708969,,,,,
2026-01-27 01:44:42+00:00,493637.806,6278006.646,78.3,original_xyz,493637.8060000331,6278006.6458969,,,,,
2026-01-27 01:44:43+00:00,493637.011,6278006.309,78.281,original_xyz,493637.0110000311,6278006.308896901,,,,,
2026-01-27 01:44:44+00:00,493636.172,6278006.097,78.244,original_xyz,493636.17200003273,6278006.0968969,,,,,
2026-01-27 01:44:45+00:00,493635.346,6278006.017,78.209,original_xyz,493635.3460000325,6278006.0168969,,,,,
2026-01-27 01:44:46+00:00,493634.559,6278005.817,78.174,original_xyz,493634.55900003255,6278005.8168969,,,,,
2026-01-27 01:44:47+00:00,493633.73,6278005.532,78.176,original_xyz,493633.730000032,6278005.531896902,,,,,
2026-01-27 01:44:48+00:00,493632.911,6278005.406,78.117,original_xyz,493632.9110000321,6278005.4058969,,,,,
2026-01-27 01:44:49+00:00,493632.114,6278005.276,78.14,original_xyz,493632.11400003306,6278005.275896899,,,,,
2026-01-27 01:44:50+00:00,493631.34,6278004.952,78.082,original_xyz,493631.34000003285,6278004.951896898,,,,,
2026-01-27 01:44:51+00:00,493630.542,6278004.637,78.113,original_xyz,493630.54200003314,6278004.636896901,,,,,
2026-01-27 01:44:52+00:00,493629.712,6278004.531,78.06,original_xyz,493629.7120000316,6278004.5308969,,,,,
2026-01-27 01:44:53+00:00,493628.799,6278004.399,78.064,original_xyz,493628.7990000317,6278004.398896899,,,,,
2026-01-27 01:44:54+00:00,493627.963,6278004.191,78.032,original_xyz,493627.9630000311,6278004.1908969,,,,,
2026-01-27 01:44:55+00:00,493627.137,6278003.948,78.008,original_xyz,493627.1370000323,6278003.9478969,,,,,
2026-01-27 01:44:56+00:00,493626.285,6278003.821,77.996,original_xyz,493626.28500003257,6278003.820896901,,,,,
2026-01-27 01:44:57+00:00,493625.47,6278003.707,77.963,original_xyz,493625.4700000317,6278003.706896899,,,,,
2026-01-27 01:44:58+00:00,493624.623,6278003.588,77.965,original_xyz,493624.6230000315,6278003.5878969,,,,,
2026-01-27 01:44:59+00:00,493623.849,6278003.312,77.92,original_xyz,493623.8490000326,6278003.311896901,,,,,
2026-01-27 01:45:00+00:00,493623.09,6278003.098,77.927,original_xyz,493623.0900000325,6278003.0978969,,,,,
2026-01-27 01:45:01+00:00,493622.298,6278003.031,77.884,original_xyz,493622.2980000333,6278003.030896901,,,,,
2026-01-27 01:45:02+00:00,493621.511,6278002.758,77.852,original_xyz,493621.5110000327,6278002.7578969,,,,,
2026-01-27 01:45:03+00:00,493620.741,6278002.58,77.865,original_xyz,493620.7410000316,6278002.579896901,,,,,
2026-01-27 01:45:04+00:00,493619.938,6278002.383,77.82,original_xyz,493619.9380000324,6278002.3828969,,,,,
2026-01-27 01:45:05+00:00,493619.201,6278002.19,77.813,original_xyz,493619.20100003167,6278002.1898969,,,,,
2026-01-27 01:45:06+00:00,493618.497,6278001.844,77.783,original_xyz,493618.49700003205,6278001.843896899,,,,,
2026-01-27 01:45:07+00:00,493617.695,6278001.669,77.775,original_xyz,493617.69500003115,6278001.668896899,,,,,
2026-01-27 01:45:08+00:00,493616.911,6278001.58,77.744,original_xyz,493616.911000032,6278001.579896901,,,,,
2026-01-27 01:45:09+00:00,493616.166,6278001.484,77.757,original_xyz,493616.1660000319,6278001.4838969,,,,,
2026-01-27 01:45:10+00:00,493615.401,6278001.253,77.715,original_xyz,493615.40100003156,6278001.252896901,,,,,
2026-01-27 01:45:11+00:00,493614.627,6278000.936,77.736,original_xyz,493614.6270000327,6278000.935896899,,,,,
2026-01-27 01:45:12+00:00,493613.802,6278000.839,77.67,original_xyz,493613.8020000326,6278000.8388969,,,,,
2026-01-27 01:45:13+00:00,493613.076,6278000.675,77.704,original_xyz,493613.076000031,6278000.674896899,,,,,
2026-01-27 01:45:14+00:00,493612.389,6278000.328,77.701,original_xyz,493612.3890000327,6278000.327896899,,,,,
2026-01-27 01:45:15+00:00,493611.619,6278000.23,77.65,original_xyz,493611.6190000318,6278000.229896899,,,,,
2026-01-27 01:45:16+00:00,493610.961,6278000.109,77.668,original_xyz,493610.9610000322,6278000.108896901,,,,,
2026-01-27 01:45:17+00:00,493610.281,6277999.812,77.621,original_xyz,493610.28100003337,6277999.8118969,,,,,
2026-01-27 01:45:18+00:00,493609.581,6277999.551,77.62,original_xyz,493609.5810000316,6277999.5508969,,,,,
2026-01-27 01:45:19+00:00,493608.862,6277999.364,77.571,original_xyz,493608.86200003314,6277999.363896901,,,,,
2026-01-27 01:45:20+00:00,493608.121,6277999.227,77.577,original_xyz,493608.12100003177,6277999.226896899,,,,,
2026-01-27 01:45:21+00:00,493607.46,6277998.895,77.538,original_xyz,493607.4600000327,6277998.8948969,,,,,
2026-01-27 01:45:22+00:00,493606.754,6277998.716,77.569,original_xyz,493606.7540000311,6277998.715896901,,,,,
2026-01-27 01:45:23+00:00,493605.983,6277998.649,77.52,original_xyz,493605.9830000332,6277998.648896901,,,,,
2026-01-27 01:45:24+00:00,493605.212,6277998.549,77.508,original_xyz,493605.2120000326,6277998.5488969,,,,,
2026-01-27 01:45:25+00:00,493604.488,6277998.28,77.494,original_xyz,493604.4880000332,6277998.279896898,,,,,
2026-01-27 01:45:26+00:00,493603.636,6277998.109,77.465,original_xyz,493603.63600003195,6277998.1088969,,,,,
2026-01-27 01:45:27+00:00,493602.852,6277997.981,77.444,original_xyz,493602.8520000324,6277997.9808968995,,,,,
2026-01-27 01:45:28+00:00,493602.075,6277997.76,77.399,original_xyz,493602.07500003185,6277997.759896899,,,,,
2026-01-27 01:45:29+00:00,493601.322,6277997.464,77.401,original_xyz,493601.32200003206,6277997.463896899,,,,,
2026-01-27 01:45:30+00:00,493600.539,6277997.316,77.335,original_xyz,493600.53900003247,6277997.315896899,,,,,
2026-01-27 01:45:31+00:00,493599.77,6277997.177,77.342,original_xyz,493599.7700000321,6277997.1768969,,,,,
2026-01-27 01:45:32+00:00,493599.02,6277996.958,77.292,original_xyz,493599.02000003215,6277996.957896899,,,,,
2026-01-27 01:45:33+00:00,493598.298,6277996.804,77.305,original_xyz,493598.2980000313,6277996.803896899,,,,,
2026-01-27 01:45:34+00:00,493597.504,6277996.628,77.248,original_xyz,493597.5040000312,6277996.627896899,,,,,
2026-01-27 01:45:35+00:00,493596.738,6277996.357,77.244,original_xyz,493596.738000033,6277996.3568969,,,,,
2026-01-27 01:45:36+00:00,493596.026,6277996.066,77.188,original_xyz,493596.0260000319,6277996.065896899,,,,,
2026-01-27 01:45:37+00:00,493595.247,6277995.833,77.203,original_xyz,493595.2470000321,6277995.832896899,,,,,
2026-01-27 01:45:38+00:00,493594.509,6277995.69,77.151,original_xyz,493594.50900003285,6277995.6898969,,,,,
2026-01-27 01:45:39+00:00,493593.848,6277995.545,77.151,original_xyz,493593.8480000326,6277995.5448969,,,,,
2026-01-27 01:45:40+00:00,493593.111,6277995.329,77.101,original_xyz,493593.1110000325,6277995.328896899,,,,,
2026-01-27 01:45:41+00:00,493592.455,6277995.056,77.122,original_xyz,493592.45500003244,6277995.055896899,,,,,
2026-01-27 01:45:42+00:00,493591.685,6277994.894,77.065,original_xyz,493591.68500003335,6277994.893896901,,,,,
2026-01-27 01:45:43+00:00,493590.972,6277994.759,77.064,original_xyz,493590.9720000327,6277994.758896899,,,,,
2026-01-27 01:45:44+00:00,493590.293,6277994.487,77.051,original_xyz,493590.2930000312,6277994.486896901,,,,,
2026-01-27 01:45:45+00:00,493589.479,6277994.387,77.008,original_xyz,493589.4790000319,6277994.3868969,,,,,
2026-01-27 01:45:46+00:00,493588.75,6277994.254,77.014,original_xyz,493588.75000003335,6277994.2538969,,,,,
2026-01-27 01:45:47+00:00,493588.019,6277994.007,76.974,original_xyz,493588.0190000331,6277994.006896898,,,,,
2026-01-27 01:45:48+00:00,493587.337,6277993.835,76.978,original_xyz,493587.33700003213,6277993.834896902,,,,,
2026-01-27 01:45:49+00:00,493586.566,6277993.648,76.946,original_xyz,493586.56600003195,6277993.647896901,,,,,
2026-01-27 01:45:50+00:00,493585.813,6277993.417,76.906,original_xyz,493585.81300003285,6277993.416896899,,,,,
2026-01-27 01:45:51+00:00,493585.119,6277993.216,76.912,original_xyz,493585.11900003254,6277993.215896899,,,,,
2026-01-27 01:45:52+00:00,493584.391,6277993.023,76.906,original_xyz,493584.3910000333,6277993.022896899,,,,,
2026-01-27 01:45:53+00:00,493583.601,6277992.811,76.874,original_xyz,493583.6010000319,6277992.810896898,,,,,
2026-01-27 01:45:54+00:00,493582.794,6277992.499,76.843,original_xyz,493582.79400003335,6277992.498896901,,,,,
2026-01-27 01:45:55+00:00,493582.04,6277992.255,76.842,original_xyz,493582.0400000312,6277992.254896899,,,,,
2026-01-27 01:45:56+00:00,493581.267,6277992.04,76.847,original_xyz,493581.2670000327,6277992.0398969,,,,,
2026-01-27 01:45:57+00:00,493580.56,6277991.719,76.797,original_xyz,493580.5600000323,6277991.718896899,,,,,
2026-01-27 01:45:58+00:00,493579.907,6277991.356,76.829,original_xyz,493579.9070000317,6277991.3558968995,,,,,
2026-01-27 01:45:59+00:00,493579.168,6277991.098,76.772,original_xyz,493579.1680000317,6277991.0978969,,,,,
2026-01-27 01:46:00+00:00,493578.416,6277990.803,76.777,original_xyz,493578.4160000328,6277990.8028969,,,,,
2026-01-27 01:46:01+00:00,493577.706,6277990.399,76.743,original_xyz,493577.7060000327,6277990.398896899,,,,,
2026-01-27 01:46:02+00:00,493577.028,6277990.051,76.737,original_xyz,493577.02800003294,6277990.0508969,,,,,
2026-01-27 01:46:03+00:00,493576.323,6277989.753,76.696,original_xyz,493576.3230000325,6277989.752896901,,,,,
2026-01-27 01:46:04+00:00,493575.684,6277989.351,76.653,original_xyz,493575.68400003307,6277989.3508969005,,,,,
2026-01-27 01:46:05+00:00,493575.062,6277988.96,76.678,original_xyz,493575.0620000331,6277988.9598969,,,,,
2026-01-27 01:46:06+00:00,493574.392,6277988.765,76.631,original_xyz,493574.3920000316,6277988.764896901,,,,,
2026-01-27 01:46:07+00:00,493573.724,6277988.449,76.611,original_xyz,493573.7240000329,6277988.4488969,,,,,
2026-01-27 01:46:08+00:00,493573.114,6277988.097,76.565,original_xyz,493573.114000033,6277988.096896902,,,,,
2026-01-27 01:46:09+00:00,493572.413,6277987.771,76.55,original_xyz,493572.4130000332,6277987.770896899,,,,,
2026-01-27 01:46:10+00:00,493571.647,6277987.446,76.494,original_xyz,493571.6470000318,6277987.445896899,,,,,
2026-01-27 01:46:11+00:00,493570.972,6277987.018,76.495,original_xyz,493570.9720000331,6277987.0178969,,,,,
2026-01-27 01:46:12+00:00,493570.272,6277986.681,76.455,original_xyz,493570.27200003224,6277986.680896901,,,,,
2026-01-27 01:46:13+00:00,493569.606,6277986.303,76.466,original_xyz,493569.60600003187,6277986.3028969,,,,,
2026-01-27 01:46:14+00:00,493568.858,6277985.95,76.399,original_xyz,493568.8580000316,6277985.9498969,,,,,
2026-01-27 01:46:15+00:00,493568.126,6277985.633,76.389,original_xyz,493568.12600003317,6277985.632896901,,,,,
2026-01-27 01:46:16+00:00,493567.452,6277985.295,76.355,original_xyz,493567.45200003294,6277985.294896899,,,,,
2026-01-27 01:46:17+00:00,493566.7,6277984.939,76.334,original_xyz,493566.70000003313,6277984.9388969,,,,,
2026-01-27 01:46:18+00:00,493565.988,6277984.573,76.332,original_xyz,493565.9880000313,6277984.572896901,,,,,
2026-01-27 01:46:19+00:00,493565.282,6277984.227,76.286,original_xyz,493565.2820000326,6277984.226896899,,,,,
2026-01-27 01:46:20+00:00,493564.635,6277983.902,76.295,original_xyz,493564.63500003226,6277983.9018969005,,,,,
2026-01-27 01:46:21+00:00,493564.036,6277983.557,76.262,original_xyz,493564.03600003355,6277983.556896899,,,,,
2026-01-27 01:46:22+00:00,493563.448,6277983.251,76.266,original_xyz,493563.4480000325,6277983.2508969,,,,,
2026-01-27 01:46:23+00:00,493562.774,6277983.037,76.257,original_xyz,493562.77400003327,6277983.036896898,,,,,
2026-01-27 01:46:24+00:00,493562.045,6277982.823,76.214,original_xyz,493562.04500003124,6277982.822896901,,,,,
2026-01-27 01:46:25+00:00,493561.314,6277982.564,76.238,original_xyz,493561.3140000336,6277982.563896901,,,,,
2026-01-27 01:46:26+00:00,493560.671,6277982.311,76.215,original_xyz,493560.6710000316,6277982.3108969,,,,,
2026-01-27 01:46:27+00:00,493560.076,6277981.967,76.213,original_xyz,493560.07600003167,6277981.966896899,,,,,
2026-01-27 01:46:28+00:00,493559.361,6277981.868,76.168,original_xyz,493559.36100003176,6277981.8678969,,,,,
2026-01-27 01:46:29+00:00,493558.641,6277981.653,76.169,original_xyz,493558.6410000321,6277981.6528969,,,,,
2026-01-27 01:46:30+00:00,493558.057,6277981.364,76.144,original_xyz,493558.0570000317,6277981.363896899,,,,,
2026-01-27 01:46:31+00:00,493557.427,6277981.209,76.15,original_xyz,493557.4270000336,6277981.2088969,,,,,
